1,0,1,2,1,1,0.592063,0.726166,0.307225,0,0,0,1,0,4,4,0,0 
2,0,1,3,0,0,0.424939,0.490354,0.316101,0,0,0,0,1,4,4,0,0 
3,0,2,2,0,1,0.946590,0.750208,0.266781,0,0,0,1,1,1,1,0,0 
4,0,1,1,0,0,0.810032,0.416609,0.278345,0,0,0,0,0,1,1,1,1 
5,0,1,1,0,0,0.770271,0.457862,0.281475,0,0,0,0,0,3,3,0,1 
6,0,2,3,1,0,0.533093,0.621748,0.284077,0,0,0,0,0,3,3,1,2 
7,0,1,3,1,0,0.618993,0.748896,0.319785,0,0,0,1,1,3,3,1,3 
8,0,2,1,1,0,0.625814,0.414644,0.311282,0,0,0,0,1,3,3,0,3 
9,0,2,3,1,0,0.585002,0.384953,0.296693,0,0,0,0,0,3,3,1,4 
10,0,1,1,1,0,0.642566,0.429287,0.303790,0,0,0,1,0,4,4,0,4 
11,0,2,3,1,0,0.506093,0.365064,0.274781,0,0,0,0,0,4,4,0,4 
12,0,1,2,0,1,0.749283,0.657325,0.305216,0,0,0,0,0,4,4,0,4 
13,0,2,4,1,1,0.895737,0.570047,0.283494,0,0,0,0,0,1,1,0,4 
14,0,2,3,1,0,0.727975,0.653798,0.283162,0,0,0,0,0,1,1,0,4 
15,0,1,3,0,0,0.755304,0.476642,0.328244,0,0,0,0,1,2,2,0,4 
16,0,2,1,0,0,0.711123,0.877747,0.305590,0,0,0,1,1,2,2,0,4 
17,0,1,2,0,1,1.040162,0.399816,0.273345,0,0,0,0,0,2,2,1,5 
18,0,1,4,0,1,1.088999,0.414183,0.333693,0,0,0,0,1,1,1,0,5 
19,0,1,2,0,1,0.933338,0.483608,0.266569,0,0,0,0,0,1,1,0,5 
20,0,1,1,0,0,0.581181,0.455888,0.280007,0,0,0,0,0,1,1,1,6 
21,0,1,1,0,0,0.471306,0.446813,0.270503,0,0,0,0,0,1,1,1,7 
22,0,2,3,0,0,0.750815,1.229689,0.289368,0,0,0,1,0,1,1,0,7 
23,0,1,3,0,0,0.957073,0.418996,0.273782,0,0,0,0,1,4,4,0,7 
24,0,1,1,0,0,0.594413,0.511542,0.257477,0,0,0,0,0,4,4,0,7 
25,0,2,4,0,1,1.022338,0.519566,0.279167,0,0,0,1,0,4,4,1,8 
26,0,2,4,1,1,1.066981,0.476542,0.303045,0,0,0,0,0,3,3,0,8 
27,0,1,4,0,1,0.829504,0.397067,0.274847,0,0,0,0,1,3,3,0,8 
28,0,2,4,1,1,0.706793,0.606010,0.299173,0,0,0,0,0,3,3,0,8 
29,0,2,1,1,0,0.622903,0.447374,0.278844,0,0,0,0,1,3,3,0,8 
30,0,2,3,1,0,1.153982,0.498536,0.272826,0,0,0,0,0,3,3,1,9 
31,0,2,3,1,0,0.989134,0.432404,0.297943,0,0,0,0,0,2,2,0,9 
32,0,2,4,1,1,0.693525,0.569344,0.175961,0,0,0,0,0,2,2,0,9 
33,0,1,2,0,1,0.564319,0.506392,0.289105,0,0,0,0,0,2,2,1,10 
34,0,1,2,0,1,0.986696,0.442859,0.295284,0,0,0,0,0,2,2,1,11 
35,0,2,4,1,1,0.739416,0.462875,0.162753,0,0,0,0,0,3,3,0,11 
36,0,2,2,0,1,0.837414,0.695795,0.274850,0,0,0,1,1,3,3,0,11 
37,0,1,1,0,0,0.921089,0.483882,0.282851,0,0,0,0,0,3,3,0,11 
38,0,1,1,1,0,0.906433,0.834641,0.258231,0,0,0,1,0,3,3,0,11 
39,0,2,3,1,0,0.820539,0.518216,0.305629,0,0,0,0,0,3,3,1,12 
40,0,2,1,1,0,0.734560,0.496370,0.363705,0,0,0,0,1,3,3,0,12 
41,0,1,1,1,0,0.556600,0.864381,0.288573,0,0,0,1,0,3,3,0,12 
42,0,2,3,1,0,0.640404,0.484822,0.284463,0,0,0,0,0,3,3,1,13 
43,0,2,3,1,0,0.722692,0.563554,0.289866,0,0,0,0,0,3,3,1,14 
44,0,1,1,1,0,0.715447,0.894366,0.230142,0,0,0,1,0,3,3,0,14 
45,0,2,3,1,0,0.652011,0.432678,0.308010,0,0,0,0,0,3,3,1,15 
46,0,2,3,1,0,0.653656,0.472919,0.258893,0,0,0,0,0,3,3,1,16 
47,0,2,1,1,0,0.585229,0.810871,0.288063,0,0,0,0,1,2,2,0,16 
48,0,2,3,1,0,0.472208,0.634160,0.283296,0,0,0,0,0,2,2,0,16 
49,0,1,1,1,0,0.581114,0.787910,0.264953,0,0,0,1,0,2,2,0,16 
50,0,2,4,1,1,0.787321,0.714194,0.219888,0,0,0,0,0,2,2,0,16 
51,0,1,2,1,1,0.732110,0.658316,0.301199,0,0,0,1,0,2,2,1,17 
52,0,1,2,0,1,0.700109,0.461933,0.285305,0,0,0,0,0,3,3,0,17 
53,0,2,2,1,1,0.777722,0.581406,0.294581,0,0,0,0,1,3,3,0,17 
54,0,2,3,1,0,0.667562,0.694281,0.250576,0,0,0,0,0,1,1,0,17 
55,0,1,1,0,0,0.751149,0.423984,0.267746,0,0,0,0,0,1,1,1,18 
56,0,2,3,0,0,0.717440,1.017095,0.287140,0,0,0,1,0,1,1,0,18 
57,0,1,1,0,0,0.917465,0.450141,0.255788,0,0,0,0,0,3,3,0,18 
58,0,1,2,0,1,0.595356,0.455577,0.283978,0,0,0,0,0,3,3,0,18 
59,0,2,4,1,1,0.755216,0.435977,0.260367,0,0,0,0,0,3,3,0,18 
60,0,1,3,1,0,0.760664,0.896185,0.261815,0,0,0,1,1,3,3,1,19 
61,0,2,3,1,0,1.024829,0.399315,0.267346,0,0,0,0,0,3,3,1,20 
62,0,1,1,1,0,0.627486,0.754855,0.269284,0,0,0,1,0,3,3,0,20 
63,0,2,3,1,0,0.772081,0.641881,0.263286,0,0,0,0,0,3,3,1,21 
64,0,2,1,1,0,0.504606,0.484190,0.247158,0,0,0,0,1,4,4,0,21 
65,0,2,3,1,0,0.519653,0.497439,0.282620,0,0,0,0,0,4,4,0,21 
66,0,1,2,0,1,0.522628,0.512164,0.312495,0,0,0,0,0,4,4,0,21 
67,0,2,4,1,1,0.714042,0.483912,0.266142,0,0,0,0,0,4,4,1,22 
68,0,2,4,0,1,1.322358,0.631494,0.283664,0,0,0,1,0,4,4,1,23 
69,0,2,4,1,1,1.225392,0.395946,0.295369,0,0,0,0,0,4,4,1,24 
70,0,2,2,1,1,0.749112,0.590616,0.304563,0,0,0,0,1,3,3,0,24 
71,0,1,4,1,1,0.881619,0.805943,0.278943,0,0,0,1,1,3,3,0,24 
72,0,2,3,1,0,1.006640,0.447242,0.274105,0,0,0,0,0,3,3,1,25 
73,0,2,3,1,0,0.693897,0.444917,0.350681,0,0,0,0,0,3,3,1,26 
74,0,2,3,1,0,0.645215,0.772405,0.273499,0,0,0,0,0,3,3,1,27 
75,0,2,3,1,0,0.588269,0.669654,0.280270,0,0,0,0,0,4,4,0,27 
76,0,1,2,0,1,0.820366,0.885360,0.290274,0,0,0,0,0,4,4,0,27 
77,0,2,3,0,0,0.752030,0.541744,0.255716,0,0,0,1,0,4,4,0,27 
78,0,1,1,0,0,0.993541,0.397340,0.258639,0,0,0,0,0,4,4,0,27 
79,0,1,2,1,1,0.686706,0.896777,0.262627,0,0,0,1,0,4,4,0,27 
80,0,2,4,1,1,1.157407,0.624256,0.269427,0,0,0,0,0,2,2,0,27 
81,0,2,1,1,0,0.451995,0.483761,0.243300,0,0,0,0,1,2,2,0,27 
82,0,2,3,1,0,0.659885,0.451804,0.253227,0,0,0,0,0,2,2,0,27 
83,0,1,4,1,1,0.979052,0.593855,0.296882,0,0,0,1,1,2,2,0,27 
84,0,1,2,0,1,0.934123,0.534040,0.282057,0,0,0,0,0,3,3,0,27 
85,0,1,1,0,0,0.626094,0.433433,0.262458,0,0,0,0,0,3,3,0,27 
86,0,2,1,1,0,0.810293,0.469532,0.262355,0,0,0,0,1,3,3,0,27 
87,0,2,3,1,0,0.416605,0.395252,0.218601,0,0,0,0,0,3,3,1,28 
88,0,2,3,1,0,0.446235,0.454455,0.249135,0,0,0,0,0,2,2,0,28 
89,0,1,2,1,1,0.478199,1.289329,0.106800,0,0,0,1,0,2,2,1,29 
90,0,1,4,0,1,0.755886,0.389310,0.282641,0,0,0,0,1,2,2,0,29 
91,0,1,2,0,1,1.557595,0.482839,0.304183,0,0,0,0,0,2,2,1,30 
92,0,2,4,0,1,0.802099,0.765626,0.287971,0,0,0,1,0,2,2,0,30 
93,0,1,4,0,1,1.177593,0.582913,0.237232,0,0,0,0,1,2,2,0,30 
94,0,1,2,0,1,0.632084,0.425383,0.258672,0,0,0,0,0,1,1,0,30 
95,0,2,3,1,0,0.699744,0.578386,0.292829,0,0,0,0,0,1,1,0,30 
96,0,1,1,0,0,0.960479,0.381706,0.265621,0,0,0,0,0,1,1,1,31 
97,0,2,3,0,0,0.564957,0.937892,0.242887,0,0,0,1,0,2,2,0,31 
98,0,1,1,0,0,0.839044,0.429295,0.269930,0,0,0,0,0,2,2,0,31 
99,0,2,2,0,1,0.674110,0.832985,0.276093,0,0,0,1,1,2,2,1,32 
100,0,1,2,0,1,0.862781,0.481440,0.288892,0,0,0,0,0,2,2,1,33 
101,0,1,1,1,0,0.575228,0.461338,0.244763,0,0,0,1,0,4,4,0,33 
102,0,2,4,1,1,0.670088,0.560703,0.291092,0,0,0,0,0,4,4,1,34 
103,0,2,4,1,1,0.849334,0.433674,0.295724,0,0,0,0,0,4,4,1,35 
104,0,2,4,1,1,0.661155,0.421244,0.285301,0,0,0,0,0,4,4,1,36 
105,0,1,2,1,1,0.532935,0.870485,0.292268,0,0,0,1,0,4,4,0,36 
106,0,2,2,1,1,0.636918,0.482773,0.295270,0,0,0,0,1,3,3,0,36 
107,0,2,4,1,1,0.747910,0.457432,0.266977,0,0,0,0,0,3,3,0,36 
108,0,1,3,1,0,0.647432,0.832406,0.256887,0,0,0,1,1,3,3,1,37 
109,0,2,1,1,0,0.715901,0.422864,0.311115,0,0,0,0,1,3,3,0,37 
110,0,2,3,1,0,0.740714,0.464904,0.281115,0,0,0,0,0,3,3,1,38 
111,0,2,3,1,0,0.569980,0.505036,0.263147,0,0,0,0,0,2,2,0,38 
112,0,2,4,1,1,0.546539,0.536299,0.169930,0,0,0,0,0,2,2,0,38 
113,0,2,2,1,1,0.667012,0.860138,0.274331,0,0,0,0,1,4,4,0,38 
114,0,1,1,0,0,0.600447,0.447788,0.264053,0,0,0,0,0,4,4,0,38 
115,0,1,1,1,0,0.823540,0.742150,0.280086,0,0,0,1,0,4,4,0,38 
116,0,2,1,1,0,0.933928,0.495822,0.265069,0,0,0,0,1,4,4,0,38 
117,0,1,3,1,0,0.757819,0.797541,0.290524,0,0,0,1,1,1,1,0,38 
118,0,2,4,1,1,0.713059,0.436623,0.178023,0,0,0,0,0,1,1,0,38 
119,0,1,2,0,1,0.753008,0.438266,0.263570,0,0,0,0,0,1,1,0,38 
120,0,2,3,1,0,0.699549,0.406341,0.256870,0,0,0,0,0,4,4,0,38 
121,0,1,1,0,0,0.693409,0.440619,0.248585,0,0,0,0,0,4,4,0,38 
122,0,1,2,0,1,0.973884,0.557123,0.257783,0,0,0,0,0,4,4,0,38 
123,0,1,2,1,1,0.761584,0.825570,0.478433,0,0,0,1,0,4,4,0,38 
124,0,2,2,1,1,0.565835,0.529298,0.269962,0,0,0,0,1,4,4,0,38 
125,0,2,4,1,1,0.584060,0.394667,0.250488,0,0,0,0,0,4,4,1,39 
126,0,2,4,1,1,1.015581,0.398661,0.239872,0,0,0,0,0,2,2,0,39 
127,0,2,3,1,0,0.577840,0.399794,0.302972,0,0,0,0,0,2,2,0,39 
128,0,1,1,0,0,1.032491,0.520426,0.265815,0,0,0,0,0,2,2,0,39 
129,0,1,4,0,1,0.749784,0.499278,0.239949,0,0,0,0,1,2,2,0,39 
130,0,1,2,0,1,0.888184,0.382438,0.274684,0,0,0,0,0,2,2,1,40 
131,0,2,4,0,1,0.722660,0.423276,0.256108,0,0,0,1,0,2,2,0,40 
132,0,1,2,0,1,0.954351,0.415896,0.245291,0,0,0,0,0,1,1,0,40 
133,0,2,3,1,0,0.689084,0.696300,0.250481,0,0,0,0,0,1,1,0,40 
134,0,1,1,0,0,1.280151,0.431012,0.302155,0,0,0,0,0,1,1,1,41 
135,0,2,4,0,1,0.859601,0.786877,0.244098,0,0,0,1,0,1,1,0,41 
136,0,1,1,0,0,0.840969,0.665786,0.309157,0,0,0,0,0,1,1,1,42 
137,0,2,4,0,1,0.920571,1.446736,0.256847,0,0,0,1,0,1,1,0,42 
138,0,1,3,0,0,0.669801,0.536437,0.244557,0,0,0,0,1,1,1,0,42 
139,0,2,1,0,0,0.766127,0.833465,0.285265,0,0,0,1,1,2,2,0,42 
140,0,1,4,0,1,0.700741,0.386633,0.249578,0,0,0,0,1,2,2,0,42 
141,0,1,2,0,1,0.743348,0.444368,0.261426,0,0,0,0,0,2,2,1,43 
142,0,1,4,0,1,1.082252,0.639105,0.413583,0,0,0,0,1,1,1,0,43 
143,0,1,2,0,1,1.332912,0.425958,0.267207,0,0,0,0,0,1,1,0,43 
144,0,1,1,0,0,0.928070,0.494690,0.240564,0,0,0,0,0,1,1,1,44 
145,0,1,3,0,0,0.864555,0.585009,0.257100,0,0,0,0,1,1,1,0,44 
146,0,1,1,0,0,0.661255,0.481500,0.305341,0,0,0,0,0,1,1,1,45 
147,0,1,1,0,0,0.800816,0.605033,0.311329,0,0,0,0,0,1,1,1,46 
148,0,2,3,0,0,0.756489,1.048930,0.271555,0,0,0,1,0,1,1,0,46 
149,0,1,1,0,0,0.805966,0.919770,0.307941,0,0,0,0,0,2,2,0,46 
150,0,1,2,1,1,0.959034,0.868483,0.195222,0,0,0,1,0,2,2,1,47 
151,0,1,4,0,1,0.753453,0.669044,0.272765,0,0,0,0,1,2,2,0,47 
152,0,2,3,0,0,0.557605,0.728045,0.224379,0,0,0,1,0,2,2,0,47 
153,0,1,3,0,0,0.602678,0.636036,0.299311,0,0,0,0,1,2,2,0,47 
154,0,1,1,0,0,0.519917,0.976340,0.167692,0,0,0,0,0,2,2,0,47 
155,0,1,2,0,1,0.632520,0.590114,0.267798,0,0,0,0,0,2,2,1,48 
156,0,2,4,0,1,0.837876,0.773843,0.288142,0,0,0,1,0,3,3,0,48 
157,0,2,4,1,1,0.716687,0.869180,0.313837,0,0,0,0,0,3,3,0,48 
158,0,2,4,1,1,0.858790,0.710631,0.271225,0,0,0,0,0,3,3,0,48 
159,0,1,2,0,1,0.599403,0.429487,0.271274,0,0,0,0,0,3,3,0,48 
160,0,1,1,0,0,0.919531,0.400737,0.250145,0,0,0,0,0,3,3,0,48 
161,0,1,1,1,0,1.300555,0.845789,0.002612,0,0,0,1,0,1,1,1,49 
162,0,2,3,0,0,0.680321,0.893572,0.300455,0,0,0,1,0,1,1,0,49 
